4430000.0,13180000.0,12020000.0,13180000.0,6177212.6
4430000.0,13180000.0,12020000.0,13180000.0,6177212.6
4430000.0,13180000.0,12020000.0,13180000.0,6177212.6
4430000.0,13180000.0,12020000.0,13180000.0,6177212.6
4430000.0,13180000.0,12020000.0,13180000.0,6177212.6
4430000.0,13180000.0,12020000.0,13180000.0,6177212.6
4430000.0,13180000.0,12020000.0,13180000.0,6177212.6
4430000.0,13180000.0,12020000.0,13180000.0,6177212.6
4430000.0,13180000.0,12020000.0,13180000.0,6177212.6
4430000.0,13180000.0,12020000.0,13180000.0,6177212.6
4430000.0,13180000.0,12020000.0,13180000.0,6177212.6
4430000.0,13180000.0,12020000.0,13180000.0,6177212.6
